,targets,D-MPNN,D-MPNN with attention,MPNN,MPNN with attention,RNN+NN,RNN+NN with attention,Random forest with descriptors,Random forest with ECFP,MLP with descriptors,MLP with ECFP,RGBoost with descriptors,RGBoost with ECFP
47,1.7,13.818776,6.7064466,14.814391,26.74601,16.048958,16.16669,3.2223550000000287,4.066190000000015,-2.624409369132925,1.4943427109536813,1.6808889,2.4533412
48,10.19,14.048799,6.3427258,16.078012,43.43424,16.269766,16.106493,11.944198250081142,11.728846722206626,10.773725581389126,10.103891796651368,10.434529,10.515338
49,13.01,14.60046,5.0077543,15.862878,29.966715,16.2205,16.084661,14.353592611162668,14.660465895227663,13.876777777632611,12.862349176809898,15.816089,15.591691
50,12.23,14.107081,5.936286,16.577686,39.612434,16.228188,16.132305,15.161901389334501,14.923700464161952,16.6336443839178,11.858114293615301,12.812162,10.308288
51,46.3,13.996533,-1.7592652,16.309057,40.09979,16.03851,16.224592,27.972027500050057,39.10752142868491,53.80648091199721,39.32733812513355,30.9545,39.688206
52,33.5,14.054764,8.528808,15.235701,24.015102,16.12968,16.11865,34.103900000000344,33.76384000000035,37.105154366615594,33.46112159139773,33.55613,33.61697
53,16.125,14.182598,-3.5699246,15.712608,42.788174,16.21574,16.11574,16.205826133336654,16.33304366668999,11.516631544116429,16.540523681934694,16.164051,16.479036
54,20.13,14.182829,7.453767,16.75056,25.662092,16.16583,16.12707,20.13269683336492,20.253616666679918,14.607373789111184,20.157565489517047,20.135773,20.169313
55,7.5,13.6483555,0.43434885,14.5678625,34.572235,15.969758,16.154732,6.837930000000139,8.026025000000075,1.7960993934002278,7.587117491419734,7.6118298,8.283446
56,20.36,15.152737,3.8547208,16.644281,28.872313,16.155485,16.118378,20.39252019458586,20.374442861144185,15.358199985769712,20.576357329172126,20.258562,19.799236
57,50.5,14.622739,-1.0986016,15.763934,8.170196,16.033655,16.22521,50.99253333335067,51.2517000000108,49.97166009167486,50.272118192218464,50.44687,50.49056
58,3.3,14.759984,0.55735856,15.621987,43.306553,15.975762,16.169176,5.7168950000000365,3.427064999999951,-6.114966906019292,3.567387144328455,3.8759468,4.1381006
59,16.39666667,13.248364,1.8916872,15.545071,11.611851,16.197004,16.126053,16.523736676212188,16.619733886590236,19.53880841018621,16.23485046275796,16.417961,16.517542
60,47.3,14.383172,-2.756265,15.613197,28.73657,16.032703,16.218334,48.963483333340676,48.78466666670068,40.46070141773343,47.043080452727416,47.264935,47.727875
61,2.4,14.280601,7.235422,16.497555,22.14489,15.971156,16.164162,3.32134999999996,2.297689999999923,-9.423229944517631,2.287342474555352,2.4331462,2.1249921
62,13.46666667,14.035484,9.034989,15.779373,50.918667,16.195919,16.114252,14.61752818904014,14.54964616902333,15.4229425333642,13.405459357082735,13.3787155,13.861896
63,20.076,13.967929,-2.8903687,16.247541,42.65793,16.145853,16.15739,19.96303436671333,19.449077472249193,20.842854938431667,20.055798418680265,20.019384,20.454744
64,54.4,14.659369,4.991308,14.971322,38.027924,15.990321,16.247786,53.711066667519965,54.58866666775029,59.52989441907423,55.010520440390394,54.526604,54.96475
65,16.015,14.701867,0.25501707,16.168943,42.61834,16.183653,16.15829,16.386235444737665,16.273399369447798,18.19315375907265,16.35392512002047,16.053776,15.774168
66,53.26666667,14.708678,-4.746217,16.233139,1.4781234,15.990288,16.247786,53.66590000216968,53.71233333533982,49.60654696756952,53.068754684422004,53.28381,53.234615
67,19.32,14.267021,-13.739406,15.425881,22.649136,16.145597,16.159897,19.91060612861767,18.398244079352892,11.445485544492715,18.335767213188703,18.390366,17.951038
68,-0.68,13.77236,-14.475432,16.590588,50.469933,16.085018,16.241953,2.6728163333766535,2.2174150000000257,-6.8750345823986,-0.6422784270168531,-0.7065479,-0.42153475
69,37.5,14.176466,9.388367,15.473152,24.725502,16.016987,16.018183,41.02450000000032,37.77370666674036,38.72932240744055,37.40217893953003,37.509373,37.90312
70,17.2,13.934527,4.9304676,17.026537,29.977562,15.949691,16.040361,7.681290000000034,8.175200000000045,4.215685630023163,14.717874327074416,9.520931,13.594801
71,28.78,13.513205,7.5501804,16.62225,25.868307,16.186327,15.980698,25.14312264998825,22.86732942857425,15.854986761105032,28.841780060906874,28.734758,28.101517
72,5.64,14.244249,11.79007,16.547335,21.921865,16.317265,15.912937,8.17299173807299,16.061202535713335,6.083128440719673,9.427564649790721,3.373885,5.9196177
73,34.3,13.8280525,11.249082,16.104996,28.28779,16.147964,16.017124,34.524638333333684,34.853873333333695,30.700122181269172,34.13616708532711,34.325367,34.24534
74,19.2,14.972829,13.158675,14.943914,19.586464,16.0853,15.938697,17.358148499999988,16.54576291662533,17.464516979874038,19.3139112713412,19.114147,19.000051
75,14.5,14.957218,11.701402,16.735453,16.849817,16.002325,15.973663,14.147875166666983,15.427688916676665,14.433594326325078,14.479300522035173,14.5028,15.483239
76,13.7,14.22401,13.81382,16.876503,29.168648,16.080074,16.015656,13.406963499999986,14.872465000019988,12.722467059102629,13.77684020252584,13.670225,13.696581
77,10.75,13.679228,11.965007,14.764166,25.726095,16.195332,15.979403,12.881195166663368,12.758757283360037,9.421358896157905,10.837737932944354,10.816377,11.124882
78,12.65,13.531176,12.667012,15.917126,20.576525,16.139204,16.005892,13.116208749997034,13.916064388908998,13.686827466925543,12.749745601278379,12.662972,12.839358
79,13.8,14.38219,9.987833,15.955127,18.128609,16.034512,15.920908,14.098968333334984,14.516103500009985,15.590426007073665,13.853202335910046,13.818977,14.2286
80,13.2,13.99527,12.1418,16.916136,24.0597,16.098934,16.033737,14.194284916666653,14.388166283339986,13.153913109851489,13.102793955203902,13.114834,13.2244215
81,15.3,13.436625,12.740038,15.321728,20.526978,15.984135,16.016003,15.752386000003334,16.546501666673322,15.158440882861838,15.351529378421969,15.339268,15.505771
82,18.8,13.70487,13.345016,15.088584,21.54743,16.08096,16.009665,17.343837428574325,15.993783616703334,19.34635137374562,17.5642574753055,15.608248,14.818467
83,19.3,13.637317,11.91025,15.168451,16.356232,16.074757,15.960358,16.076723333336666,17.460266388933324,20.89033722913303,14.00898231985288,17.865557,14.523452
84,17.1,13.662322,12.033453,16.003403,17.689226,16.06834,16.024483,17.30420966667332,16.551867833373326,15.83430164001556,17.13155556162548,17.090479,16.859114
85,15.1,14.280562,10.661388,15.27648,16.68959,16.025934,16.040777,14.820283499999986,15.59771258335,16.355713074058826,15.130476997668497,15.087823,14.797246
86,32.6,14.11999,5.6669035,14.64371,38.643013,16.177593,16.115883,32.56442916666998,32.408341666666644,45.77294946942895,32.54917251036504,32.604523,32.73223
87,20.525,12.830546,11.133059,13.34435,26.931456,16.243685,15.957794,18.096151999976666,16.008520169780667,6.798041416087052,16.188864456688073,16.637323,17.50214
88,5.33,13.9240885,7.44697,13.347395,21.686363,16.106604,16.060595,4.750934999999888,5.7492899999998635,2.1988657161333194,5.344919262011826,5.3979073,5.2815437
89,10.7,13.641713,8.184207,14.708116,12.565207,16.096828,16.008078,7.297645000000077,9.174720000000011,9.219918201523392,10.729359662847184,10.618004,9.362921
90,32.7,13.471944,4.5313797,15.049015,22.419167,16.142513,16.134163,32.465462500000015,32.50640833333333,39.95902895495184,32.89942730612895,32.12779,33.177757
91,33.5,13.207595,3.6883152,14.95726,43.486855,16.174345,16.174223,33.94225000000362,33.41356666666699,33.98091540849285,33.38093972597165,33.481915,33.626312
92,32.6,12.990229,8.031058,15.969361,21.741602,16.149372,16.190315,32.81269999999998,32.36067499999997,33.02627955965146,32.51791359793149,32.579887,32.751423
93,14.8,14.802465,14.752885,15.942298,17.127365,15.679924,16.188124,14.810989999999986,14.565839999999984,14.670964063209931,14.978898887356472,14.863277,14.607135
94,10.47,13.703615,14.227629,15.117683,21.438324,15.795207,16.169434,10.728775000000045,10.559530000000045,9.865937211955146,10.593659780752098,10.544356,10.917061
95,12.3,13.809027,12.470921,15.331079,19.407482,15.815014,16.146143,11.760399999999986,11.837489999999985,12.684447725441196,12.51964790058015,12.066384,12.087258
96,19.76,14.474824,11.522379,15.259667,17.80638,15.9871855,16.098684,19.254096000000022,19.083829714278355,19.582696920596522,19.886832715829176,19.89152,19.015833
97,32.6,13.775953,7.3503885,16.051361,31.212448,16.136293,16.071901,31.8460016666669,34.15657333338687,30.283636476121785,34.63829285240873,30.080103,33.287483
98,18.0,13.004878,12.795428,16.150307,19.176859,16.173443,15.941979,16.723983333330324,19.28930775000667,5.241098587232429,18.303875251879216,16.363346,16.054087
99,17.6,13.535652,8.606122,15.020345,17.723845,15.981108,16.039907,17.933162999999983,16.52421377773549,16.068942788318953,17.551026506020058,17.641518,17.544256
100,19.2,14.161941,11.843981,15.017897,22.956625,15.951838,16.061148,19.19349133333334,19.340185000000023,15.713545404826062,19.28585284696723,19.161028,19.08749
101,11.7,14.283111,13.287893,14.255756,17.464207,15.823062,16.156132,11.567519999999988,11.543279999999989,12.506101017294265,11.878393844972194,11.724121,11.690371
102,19.14,14.291318,13.6288395,15.233395,21.163284,15.992176,16.098907,18.910124833335015,20.950483447618314,10.919834228451645,17.868893664465226,20.253119,22.258139
103,14.2,13.148136,9.702676,14.240034,20.815346,15.691956,16.188044,14.546049999999985,14.570299999999984,11.175242704588971,14.914894970712254,14.527851,14.39588
104,10.85,12.9650135,10.561459,14.607339,24.87157,15.808935,16.182747,10.90566999999999,10.665129999999976,10.302201083676689,10.992130832289421,10.849973,10.878215
105,20.3,13.37099,12.480617,14.736532,23.042728,15.957105,16.068264,19.80887450000333,19.79327166667,21.59136887463992,20.177751124588454,20.332554,20.098642
106,20.9,13.615174,7.632867,15.820842,28.933348,15.952606,16.059652,20.42750883336668,21.546458733336678,23.38240496470845,18.292613091903526,21.978313,23.905016
107,15.2,13.568562,10.536819,14.752054,20.20144,15.685155,16.203949,14.830484999999985,14.811829999999986,14.009191620139429,15.358577123305126,15.182064,15.022538
108,10.65,13.33616,12.803866,13.729451,17.940853,15.80477,16.186583,10.794655000000006,10.524140000000003,9.996074387302588,12.622102675513434,11.24302,11.584915
109,12.6,14.449058,14.207395,16.252346,19.675224,15.836725,16.153862,11.570609999999988,11.61850999999999,10.230025504134858,14.703687564739846,11.674057,12.566369
110,20.12,13.727909,11.760912,15.667307,17.565836,15.992169,16.101864,18.852562833335018,18.76090020952269,14.142079628362398,19.695245102252315,20.036167,19.59143
111,13.6,14.082892,13.707077,15.590005,18.037153,15.653803,16.188679,14.034949999999984,13.834969999999982,13.045249462035972,13.79261422670892,13.61827,13.714811
112,9.98,14.034265,12.434196,14.444617,17.703615,15.767005,16.155266,10.235844999999944,10.042334999999943,8.739025573590256,10.095317431509761,9.943432,10.456251
113,11.1,14.621365,13.168836,15.426067,17.968079,15.817158,16.100317,11.036789999999982,11.039239999999982,10.803605270014147,11.314861964870607,11.078464,10.736717
114,18.46,13.93113,13.653603,15.270149,17.897106,15.955821,16.070446,18.31620200000002,18.109315495235684,18.820305151890167,18.472240890775687,18.506617,17.72772
115,21.0,14.315717,13.484609,16.072863,16.515755,15.9749565,16.040606,20.190857500000064,19.93947572225005,21.29837156894392,21.008208657841806,20.9787,20.241482
116,33.0,13.653067,8.767278,15.18252,26.706223,16.058477,16.203922,33.03880000000023,33.25506666666687,34.17448507255621,33.036009371636354,32.98066,33.281017
117,7.83,13.579017,11.977996,15.829623,22.80141,15.943478,16.140461,6.198614388888972,6.435405000000035,1.0651616711835779,8.12696399602628,7.818244,6.639291
118,-14.7,13.143996,13.284299,15.239803,16.06655,16.004263,16.123383,-11.160554999999947,-10.61028499999997,-8.901980568694396,-14.51187500695937,-14.771523,-13.0156145
119,33.7,13.701406,12.349147,15.0948515,16.14123,16.026966,16.128483,34.37743333333698,34.93233333335033,31.308844670038326,33.92931997836746,33.714443,33.346043
120,-14.3,14.116989,14.860993,14.8667145,23.888653,16.03281,16.066813,-10.70874500000028,-9.13433000000022,-14.619733995616594,-14.024880635675197,-14.079553,-12.240296
121,2.6,13.523379,12.387958,15.293699,26.783215,16.22083,15.99284,4.961282888895056,3.8726185059683846,-2.757237962259806,2.51771751564136,2.4627655,1.9665124
122,31.4,14.027744,9.395521,15.3717785,22.039583,15.987098,16.11199,32.33330000000023,32.48661666666689,35.875528553510534,31.377324299042044,31.420576,31.643585
123,12.7,13.709357,13.770747,14.608497,16.10944,15.857814,16.116938,13.376929999999982,13.129249999999983,-8.317677298754367,14.23589752567508,11.752702,12.937586
124,9.76,14.078724,14.2563505,15.384866,20.216084,15.910387,16.054197,9.390095000000034,9.587765000000037,8.821433158922371,9.616081698465841,9.72757,9.850649
125,8.4,13.738386,12.175401,16.113901,18.70722,15.915641,15.964284,8.665065000000066,8.787185000000093,7.5149317816728125,8.546753483038463,8.430238,9.34362
126,17.61,13.179504,13.963721,15.187012,18.513004,16.082657,16.010681,17.754855999999986,17.584998499993656,18.60001398191771,17.871459645135864,17.582094,16.736958
127,23.325,14.105524,13.262726,14.882921,19.268747,16.219149,16.13426,19.777237357141985,21.697074416659923,24.871561493545837,23.333823122703,23.24999,23.547112
128,15.5,14.290752,11.954439,15.422084,24.563105,15.923039,16.225248,16.170083857142,14.385159999999985,22.661088283799295,19.036244085997186,17.377768,16.19819
129,13.3,13.644777,11.370963,15.22553,23.852169,16.034868,16.217527,12.566839999999985,12.598124999999985,12.281903504072964,13.273751743637625,13.32207,12.617758
130,13.2,14.207137,13.009636,14.630685,21.796442,15.988096,16.157711,12.730424999999986,12.272375000000007,13.76277835517238,13.203611517199924,13.213634,12.977246
131,4.9,14.068739,10.301713,16.291664,27.537624,15.907444,16.299263,8.873555000000037,9.155880000000042,3.1062870871390533,8.532758180040293,7.3950634,6.390691
132,5.06,14.724065,12.447688,14.904773,23.63322,15.976899,16.262493,5.091304999999943,5.189564999999922,7.89261572343824,5.181169381324375,4.988636,4.2923985
133,2.7,14.617728,13.495987,16.82353,21.190594,15.960301,16.172234,3.9001850000001674,4.206755000000172,-2.0848887954725317,2.74988361159326,2.718457,2.5934455
134,11.45,14.950965,10.03297,16.56028,24.421602,16.19067,16.107716,11.741675607142005,11.298963499979992,9.416563382040412,11.395085961067327,11.483713,11.293218
135,11.1,13.630516,-0.5978481,15.1632,26.947205,16.037146,16.25494,11.440081500000002,11.53528,3.2033928102241056,11.36877030729141,10.929473,11.280298
136,12.0,15.416261,2.0630672,15.642074,16.950108,16.069183,16.22076,10.411575000000102,10.786160000000079,7.584335034493046,11.883010742464773,11.964162,11.222637
137,7.47,13.847847,8.466945,16.440409,28.054571,16.022146,16.168318,8.534930000000067,8.744770000000075,10.722810618115304,7.457985539573448,7.708588,8.032427
138,18.63,14.547076,4.959484,16.840277,31.748814,16.286154,16.09975,13.414463166669996,19.84304316666367,13.876657186657411,20.851265338813192,13.04887,23.170185
139,19.96,14.955357,12.843147,15.43513,18.254856,16.176434,16.106878,19.51934100000002,19.92662016664336,20.319101396367145,19.947877276283954,19.912321,19.895948
140,10.8,14.095676,9.611727,13.74156,24.49312,15.907388,16.188404,10.267645000000075,10.758075000000062,6.645473787330392,10.63925616056753,10.621104,10.132679
141,13.1,13.254269,6.6523046,14.370611,18.739601,15.859558,16.198917,13.648070999999984,13.432219999999983,12.965719554659703,13.075620777642895,13.216349,13.407143
142,10.0,13.384298,10.325472,14.45636,28.39812,15.925452,16.162066,9.860230000000122,9.794680000000135,8.119841586434926,9.878409101931318,9.85999,9.771877
143,10.6,14.394248,9.753712,15.326008,24.747889,15.906843,16.18388,10.275295000000103,10.660005000000085,8.650578825770708,10.426244791797675,10.590985,10.069272
144,13.0,14.338106,14.14787,14.308314,16.052164,15.861497,16.20027,13.637133333329983,13.409289999999984,15.069166009269109,13.869494935399436,13.872357,13.343735
145,9.4,13.608549,8.073134,15.626346,15.812515,15.921842,16.156801,9.594610000000136,9.611930000000147,6.54266290023951,9.260427269023758,9.429248,9.435013
146,19.28,13.869381,11.690224,15.284639,24.986998,16.174252,16.106777,19.18825533332998,19.613094999996658,18.771462511217464,19.13967206585713,19.262335,19.559084
147,12.8,13.453576,11.125138,15.569501,18.02675,15.87131,16.19512,13.387239999999988,13.574059999999983,17.95544086485548,14.590052659778925,12.892382,13.253685
148,9.15,13.196059,13.439791,15.414759,23.434572,15.916731,16.169455,9.494145000000087,10.574885000000062,5.331505645666583,10.014366258309547,9.901856,9.709934
149,8.8,14.2018175,12.366854,15.557867,21.783918,15.922134,16.142124,9.02661500000011,9.206640000000125,4.094545537105514,8.888267643636471,8.8408375,9.3281555
150,18.69,14.6558075,13.54529,15.074983,21.64209,16.16749,16.09989,18.500485000000026,19.183552333310033,17.945488937779434,18.683119639472686,18.70125,19.330797
151,6.52,12.9384775,7.0960016,15.833053,28.986593,16.095232,16.094913,7.0977978333299205,9.71116899998994,8.61556707706864,6.6746447949249905,6.472019,6.4233665
152,12.9,13.437312,10.068746,12.785201,11.142347,15.839254,16.153408,13.232939999999983,15.076669999999993,9.125152080603268,11.77744824686241,12.498537,12.665971
153,10.08,13.004426,11.547072,15.461795,25.192005,15.93287,16.133842,10.142575000000043,10.404870000000038,8.889875044337733,10.217315016080772,10.08652,9.8139105
154,8.4,14.2679,12.337671,14.688905,17.751892,15.975823,16.055449,9.752180000000081,10.482935000000031,9.626129865525026,9.778974315238266,9.0066185,8.876389
155,18.24,13.829737,13.493758,15.432727,14.760257,16.12779,16.043425,18.313975999999993,18.26369842856432,17.9268493127381,18.406059100452396,18.243704,18.38854
156,12.4,14.090001,11.807853,15.584981,20.908913,15.882552,16.147305,12.789244999999983,13.217349999999984,13.825462188117916,12.494426130201358,12.339965,12.31855
157,8.54,12.723453,10.161644,15.12744,22.53378,15.925464,16.117943,8.609955000000019,8.896310000000046,8.18235254405386,8.514410105583051,8.479641,8.774222
158,7.7,13.259598,9.303265,15.489399,15.393311,15.982204,16.058577,8.189860000000005,8.515650000000004,11.416757472326266,7.84043548621375,7.743243,8.238431
159,17.38,13.885697,10.912652,16.06345,23.81687,16.124826,16.02785,17.506161999999993,17.955362666656637,20.08217897650351,17.40903969125173,17.518646,17.406458
160,19.03,14.231462,14.781143,16.34609,20.526447,16.143124,15.966712,18.541157000000002,17.74066079761229,19.1462990138647,19.0653945678946,18.97035,17.81471
161,13.3,12.53433,14.839587,16.17091,14.036155,15.870431,16.076385,13.463409999999984,13.273889999999982,13.170583756694707,13.312286517666841,13.28178,13.296243
162,10.64,14.04002,13.93905,15.238734,17.236034,15.905252,16.01426,10.494659999999978,10.262324999999986,10.250004340497338,10.618703542133993,10.6763115,10.546798
163,10.3,13.86065,15.047397,16.079231,17.25319,15.950005,15.951118,10.390435,10.32416,11.2728574922796,10.418789805773823,10.35163,10.2708845
164,4.8,14.690377,9.719908,14.299692,10.933555,15.91691,16.122227,6.607945000000038,5.7432250000000185,5.704253317259116,4.814937571339328,5.1506166,5.0978003
165,4.85,14.790587,9.387655,15.395839,19.609314,15.953098,16.051023,4.89827500000008,4.745880000000096,3.5096952184228165,4.734660279360821,4.7892466,4.561702
166,2.94,14.6779785,14.263653,16.312723,22.418264,15.967712,15.99059,3.8187749999999276,3.7766949999999326,5.696342146810489,2.8160328453779275,2.624688,2.911393
167,10.97,14.845298,9.71568,15.946854,22.46087,16.194138,15.9793625,10.986805607141973,12.577609749979972,11.8402879527377,10.910598084703796,11.066063,11.213272
168,18.37,14.909429,14.415294,16.354551,17.992699,15.988798,15.893424,18.079086999999976,18.099446904755975,18.227516229663227,18.307623301113182,18.50492,17.887035
169,10.62,13.71955,14.57617,16.315649,18.23166,15.822724,15.963447,10.558680000000061,10.44206000000005,10.38281907654479,10.548972381895375,10.489391,10.348982
170,13.5,13.870309,13.246193,14.496739,14.923959,15.72264,16.024603,13.607469999999982,13.530929999999982,12.91685770394931,13.566843767090987,13.499968,13.674632
171,11.0,14.123013,14.015453,15.419365,18.173004,15.860383,15.860692,10.827450000000063,10.850790000000067,10.903604422050243,11.158730442879891,10.949404,10.681427
172,17.82,13.6564455,5.179453,16.216373,26.206541,15.874212,15.947157,18.879936766656687,17.817598166650008,15.706009685903341,17.978669105041558,17.883242,16.928568
173,4.82,13.560869,13.897423,15.847097,26.215086,15.69421,16.052254,5.030839999999891,5.016859999999891,1.7049702341763115,4.994965800026698,4.7409983,4.6034613
